timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2019-12-31T00:00:00.000Z";"2019-12-31T23:59:59.999Z";"2019-12-31T14:55:01.000Z";"2019-12-31T23:31:04.000Z";"2781";0.0336067508;0.0338981209;0.0327939523;0.0328450665;25320349.32;851576356.87047;25927070538;"2019-12-31T23:59:59.999Z"
"2019-12-30T00:00:00.000Z";"2019-12-30T23:59:59.999Z";"2019-12-30T07:34:03.000Z";"2019-12-30T16:10:02.000Z";"2781";0.0342777065;0.0345946508;0.0334932737;0.0335943696;21940559.01;871003591.125916;25927070538;"2019-12-30T23:59:59.999Z"
"2019-12-29T00:00:00.000Z";"2019-12-29T23:59:59.999Z";"2019-12-29T23:11:01.000Z";"2019-12-29T00:35:02.000Z";"2781";0.0336367349;0.0346895754;0.033389657;0.0342839436;23696263.28;888882223.760594;25927070538;"2019-12-29T23:59:59.999Z"
"2019-12-28T00:00:00.000Z";"2019-12-28T23:59:59.999Z";"2019-12-28T18:08:06.000Z";"2019-12-28T00:07:03.000Z";"2781";0.0330945223;0.0342105953;0.0330790699;0.0336321294;23018616.02;871982591.986604;25927070538;"2019-12-28T23:59:59.999Z"
"2019-12-27T00:00:00.000Z";"2019-12-27T23:59:59.999Z";"2019-12-27T00:49:01.000Z";"2019-12-27T12:04:07.000Z";"2781";0.0342792585;0.0344268892;0.0322256733;0.0330996197;42498574.29;858176173.879503;25927070538;"2019-12-27T23:59:59.999Z"
"2019-12-26T00:00:00.000Z";"2019-12-26T23:59:59.999Z";"2019-12-26T21:04:01.000Z";"2019-12-26T13:12:02.000Z";"2781";0.0337446903;0.0347679898;0.0335435277;0.0342811492;28317661.42;888809774.513261;25927070538;"2019-12-26T23:59:59.999Z"
"2019-12-25T00:00:00.000Z";"2019-12-25T23:59:59.999Z";"2019-12-25T09:24:03.000Z";"2019-12-25T16:23:03.000Z";"2781";0.0341853908;0.0344091237;0.0332509385;0.0337278645;19588981.45;874464721.985013;25927070538;"2019-12-25T23:59:59.999Z"
"2019-12-24T00:00:00.000Z";"2019-12-24T23:59:59.999Z";"2019-12-24T15:04:02.000Z";"2019-12-24T04:16:01.000Z";"2781";0.0331953393;0.0350500865;0.032905055;0.0341616487;30932185.85;885711476.418204;25927070538;"2019-12-24T23:59:59.999Z"
"2019-12-23T00:00:00.000Z";"2019-12-23T23:59:59.999Z";"2019-12-23T12:58:00.000Z";"2019-12-23T23:01:03.000Z";"2781";0.0344411772;0.0345839764;0.0331601273;0.0332000957;36538149.74;860781222.566302;25927070538;"2019-12-23T23:59:59.999Z"
"2019-12-22T00:00:00.000Z";"2019-12-22T23:59:59.999Z";"2019-12-22T23:56:02.000Z";"2019-12-22T00:10:06.000Z";"2781";0.0332654677;0.0344950242;0.0332119142;0.0344662803;24856105.51;893609680.123896;25927070538;"2019-12-22T23:59:59.999Z"
"2019-12-21T00:00:00.000Z";"2019-12-21T23:59:59.999Z";"2019-12-21T03:18:02.000Z";"2019-12-21T09:59:04.000Z";"2781";0.0340002129;0.0340736397;0.0329395608;0.0332619763;25280467.44;862385606.188588;25927070538;"2019-12-21T23:59:59.999Z"
"2019-12-20T00:00:00.000Z";"2019-12-20T23:59:59.999Z";"2019-12-20T23:54:05.000Z";"2019-12-20T17:42:02.000Z";"2781";0.0332644058;0.0340086286;0.0328712844;0.0340043257;32935799.2;881632550.331366;25927070538;"2019-12-20T23:59:59.999Z"
"2019-12-19T00:00:00.000Z";"2019-12-19T23:59:59.999Z";"2019-12-19T00:15:01.000Z";"2019-12-19T09:35:02.000Z";"2781";0.0344559261;0.0347932542;0.0330665581;0.0332509562;43861871.38;862099886.894832;25927070538;"2019-12-19T23:59:59.999Z"
"2019-12-18T00:00:00.000Z";"2019-12-18T23:59:59.999Z";"2019-12-18T23:40:04.000Z";"2019-12-18T13:25:01.000Z";"2781";0.0317944599;0.0346619232;0.0308854182;0.0344621108;61099755.1;893501577.615528;25927070538;"2019-12-18T23:59:59.999Z"
"2019-12-17T00:00:00.000Z";"2019-12-17T23:59:59.999Z";"2019-12-17T00:02:03.000Z";"2019-12-17T21:08:03.000Z";"2781";0.0342691103;0.0342849062;0.0312955048;0.031800468;54217973.21;824492977.412987;25927070538;"2019-12-17T23:59:59.999Z"
"2019-12-16T00:00:00.000Z";"2019-12-16T23:59:59.999Z";"2019-12-16T00:08:02.000Z";"2019-12-16T19:52:03.000Z";"2781";0.0366618382;0.0367156977;0.0335892958;0.0342691103;41961581.16;888497640.271502;25927070538;"2019-12-16T23:59:59.999Z"
"2019-12-15T00:00:00.000Z";"2019-12-15T23:59:59.999Z";"2019-12-15T20:53:04.000Z";"2019-12-15T15:13:06.000Z";"2781";0.0364489323;0.0368033812;0.0348075549;0.0366534029;28289226.85;950315361.180793;25927070538;"2019-12-15T23:59:59.999Z"
"2019-12-14T00:00:00.000Z";"2019-12-14T23:59:59.999Z";"2019-12-14T01:02:04.000Z";"2019-12-14T17:05:07.000Z";"2781";0.0371599736;0.0375267063;0.0360867094;0.0364271321;39951085.48;944448823.767462;25927070538;"2019-12-14T23:59:59.999Z"
"2019-12-13T00:00:00.000Z";"2019-12-13T23:59:59.999Z";"2019-12-13T23:51:02.000Z";"2019-12-13T01:20:07.000Z";"2781";0.0367191592;0.03737186;0.0366276345;0.03710816;42557713.84;962105881.448335;25927070538;"2019-12-13T23:59:59.999Z"
"2019-12-12T00:00:00.000Z";"2019-12-12T23:59:59.999Z";"2019-12-12T21:21:01.000Z";"2019-12-12T15:24:05.000Z";"2781";0.0366521693;0.0369314423;0.0362491873;0.0367231939;41806143.22;952124838.747808;25927070538;"2019-12-12T23:59:59.999Z"
"2019-12-11T00:00:00.000Z";"2019-12-11T23:59:59.999Z";"2019-12-11T09:30:05.000Z";"2019-12-11T20:59:03.000Z";"2781";0.0366023669;0.0373255153;0.0363223754;0.0366551261;46812213.72;950360040.458821;25927070538;"2019-12-11T23:59:59.999Z"
"2019-12-10T00:00:00.000Z";"2019-12-10T23:59:59.999Z";"2019-12-10T01:00:01.000Z";"2019-12-10T20:20:01.000Z";"2781";0.0374741762;0.0375557387;0.0362954279;0.0366062572;32469759.5;949093012.927327;25927070538;"2019-12-10T23:59:59.999Z"
"2019-12-09T00:00:00.000Z";"2019-12-09T23:59:59.999Z";"2019-12-09T00:40:01.000Z";"2019-12-09T22:27:02.000Z";"2781";0.0389322417;0.0389738654;0.0374217558;0.037482859;31176738.84;971820730.083389;25927070538;"2019-12-09T23:59:59.999Z"
